27.738 , -31.9092
27.877 , -31.7879
27.8034 , -31.4263
27.8604 , -31.2152
27.9963 , -31.0933
27.7552 , -30.5563
27.7801 , -30.317
27.5049 , -29.7549
26.3523 , -28.2596
25.3791 , -26.979
24.0372 , -25.3302
23.622 , -24.6761
23.7294 , -24.5727
23.7806 , -24.4117
23.8869 , -24.3077
23.9927 , -24.2032
24.0981 , -24.0983
24.203 , -23.9929
24.2789 , -23.8591
24.3828 , -23.7529
24.3424 , -23.5073
24.2713 , -23.2349
24.3725 , -23.1288
24.5023 , -23.0497
24.6026 , -22.9425
24.7025 , -22.835
24.8019 , -22.727
24.9008 , -22.6185
24.9398 , -22.4561
24.8585 , -22.1873
24.9551 , -22.0786
25.0211 , -21.9431
25.0864 , -21.8075
25.2117 , -21.724
25.3062 , -21.6138
25.5529 , -21.6324
25.6777 , -21.5464
25.7715 , -21.4341
25.8339 , -21.296
25.9266 , -21.1831
26.112 , -21.1453
26.204 , -21.0312
26.2955 , -20.9166
26.3865 , -20.8017
26.414 , -20.6371
26.5038 , -20.5217
26.5931 , -20.4058
26.7137 , -20.3138
26.9618 , -20.3174
27.0502 , -20.1996
27.0738 , -20.0338
27.161 , -19.9155
27.2476 , -19.7968
27.2688 , -19.6309
27.3542 , -19.5118
27.2757 , -19.2768
27.3596 , -19.1576
27.6072 , -19.152
27.9543 , -19.2126
28.137 , -19.158
28.2203 , -19.0351
28.2033 , -18.8451
28.3854 , -18.7881
28.6009 , -18.7518
28.7495 , -18.6704
28.898 , -18.588
28.9788 , -18.4618
29.0591 , -18.3352
29.2406 , -18.2718
29.4901 , -18.2493
29.6377 , -18.1622
29.8534 , -18.1157
30.2065 , -18.1501
30.3541 , -18.059
30.605 , -18.0279
30.8907 , -18.0151
34.052 , -19.6602
34.1375 , -19.5114
34.2223 , -19.3623
13.6807 , -7.66166
11.9648 , -6.63227
10.4155 , -5.71421
10.3349 , -5.61145
10.324 , -5.54737
10.3128 , -5.48349
10.018 , -5.27082
10.0764 , -5.24552
10.0281 , -5.16488
10.0505 , -5.12107
9.96562 , -5.02316
10.1306 , -5.05102
10.1526 , -5.00677
10.2103 , -4.97996
10.1959 , -4.91798
10.2533 , -4.89067
10.2746 , -4.84588
10.4769 , -4.88553
10.7524 , -4.95699
10.7739 , -4.91003
10.9411 , -4.92869
10.9625 , -4.8809
11.0569 , -4.86524
11.0781 , -4.81695
40.3532 , -17.3374
44.3314 , -18.8179
44.7082 , -18.748
44.8265 , -18.5681
45.4254 , -18.5843
45.5061 , -18.386
46.106 , -18.3947
46.1858 , -18.1934
46.3766 , -18.0352
46.4922 , -17.847
46.5696 , -17.644
47.7702 , -17.8609
50.5121 , -18.6352
51.2695 , -18.6609
51.3505 , -18.437
51.4304 , -18.2128
51.094 , -17.8432
50.4906 , -17.3856
50.3387 , -17.088
50.0335 , -16.7413
50.106 , -16.5228
50.1776 , -16.304
47.4292 , -15.1825
46.6176 , -14.6988
46.6431 , -14.4834
46.5528 , -14.2329
46.6145 , -14.0297
46.6753 , -13.8261
47.004 , -13.7007
48.832 , -14.0027
48.9311 , -13.8003
49.2993 , -13.6722
49.6286 , -13.5306
49.7258 , -13.3243
49.8608 , -13.1276
50.0725 , -12.9499
50.1285 , -12.7313
50.0672 , -12.4835
50.1212 , -12.2649
50.0186 , -12.0087
50.0316 , -11.7812
50.0826 , -11.5628
49.7814 , -11.2647
49.5958 , -10.9954
49.6042 , -10.7704
49.6898 , -10.5622
49.6963 , -10.3371
49.4665 , -10.0644
49.4708 , -9.84064
49.5525 , -9.63233
49.3583 , -9.37126
49.3987 , -9.1558
49.4382 , -8.94017
49.4373 , -8.71743
49.2383 , -8.46099
48.0123 , -8.0348
45.8361 , -7.46515
43.4582 , -6.88337
43.4879 , -6.69369
43.5167 , -6.50387
43.8613 , -6.35985
44.364 , -6.23522
45.7383 , -6.22499
45.7651 , -6.02536
45.7909 , -5.82562
45.8159 , -5.62576
46.1975 , -5.46812
46.3004 , -5.27555
46.4423 , -5.08654
46.464 , -4.88385
46.8829 , -4.72114
46.903 , -4.51653
46.9223 , -4.31184
46.7414 , -4.08963
46.0014 , -3.8227
42.0699 , -3.31123
42.0839 , -3.12763
42.0972 , -2.94398
51.3298 , -3.36465
64.0802 , -3.9197
66.6526 , -3.78521
67.1878 , -3.52157
67.2425 , -3.23029
67.2959 , -2.93861
67.5479 , -2.65437
67.7987 , -2.36799
68.4081 , -2.09047
68.8164 , -1.80244
68.8236 , -1.50215
68.8295 , -1.20184
69.2341 , -0.906741
69.3974 , -0.606041
69.6793 , -0.304456
70.52 , -0.000426363
72.7593 , 0.317034
72.8772 , 0.635549
72.8738 , 0.953528
73.0689 , 1.27498
72.8627 , 1.58943
69.1363 , 1.80998
26.4277 , 0.807278
25.2246 , 0.88071
25.2205 , 0.990765
25.216 , 1.1008
25.2109 , 1.21081
25.2054 , 1.32081
25.1994 , 1.43077
25.1929 , 1.54071
25.3456 , 1.66109
27.0539 , 1.89163
53.9712 , 4.01042
61.2905 , 4.82329
62.5445 , 5.19666
63.8362 , 5.58455
65.6037 , 6.02773
70.6334 , 6.80078
71.6776 , 7.21711
71.725 , 7.53815
71.6914 , 7.85104
71.7359 , 8.17283
71.6201 , 8.47636
71.5825 , 8.78878
71.6228 , 9.11113
71.5824 , 9.42355
71.5406 , 9.7358
71.6559 , 10.0701
71.73 , 10.3999
71.6444 , 10.7069
71.597 , 11.0194
71.5482 , 11.3317
71.4981 , 11.6437
71.4466 , 11.9556
71.2755 , 12.2469
71.2214 , 12.5578
71.0872 , 12.8542
70.8731 , 13.1351
70.6186 , 13.4069
70.4024 , 13.6844
70.1066 , 13.9446
65.655 , 13.3572
57.5288 , 11.9656
57.0848 , 12.1334
57.0313 , 12.3823
56.9767 , 12.6311
65.231 , 14.7598
67.8552 , 15.6652
67.7862 , 15.9611
67.7159 , 16.2567
65.8959 , 16.1242
61.1675 , 15.2504
56.9521 , 14.4636
55.262 , 14.2913
53.4197 , 14.0639
53.3578 , 14.2968
53.2949 , 14.5295
53.3081 , 14.7833
53.2431 , 15.0157
53.1771 , 15.2479
43.7016 , 12.7375
37.5858 , 11.1332
35.2004 , 10.5939
34.7713 , 10.6304
34.3426 , 10.6634
34.1813 , 10.7771
34.0196 , 10.8895
33.8577 , 11.0008
33.7334 , 11.1234
33.419 , 11.1816
33.3699 , 11.3273
33.3958 , 11.4989
33.2698 , 11.6181
33.2188 , 11.7631
32.8659 , 11.7998
32.8141 , 11.9431
32.7617 , 12.0862
32.8211 , 12.2711
32.7672 , 12.4142
32.7127 , 12.557
32.6576 , 12.6996
32.6019 , 12.842
32.5456 , 12.9841
32.4886 , 13.126
32.6532 , 13.3585
32.3728 , 13.409
32.5353 , 13.643
32.5491 , 13.816
32.4885 , 13.9579
32.4273 , 14.0996
32.4021 , 14.257
32.3761 , 14.4145
32.4223 , 14.605
32.7587 , 14.9288
33.0928 , 15.2558
33.2797 , 15.5183
33.8991 , 15.9876
36.7173 , 17.513
51.6642 , 24.9195
52.9212 , 25.811
52.808 , 26.0416
52.6939 , 26.2718
51.5072 , 25.9614
50.3955 , 25.6774
49.4295 , 25.4575
48.6438 , 25.322
48.0727 , 25.2919
47.1849 , 25.0883
46.5464 , 25.0099
45.3471 , 24.6211
44.5028 , 24.4147
43.6612 , 24.2014
42.8572 , 24.0008
41.0809 , 23.2421
37.0896 , 21.1981
35.5765 , 20.5398
34.6918 , 20.2313
34.5687 , 20.3622
34.2045 , 20.3492
34.0811 , 20.4777
33.7521 , 20.481
33.5942 , 20.5862
33.1639 , 20.5221
31.2422 , 19.522
30.514 , 19.2526
30.4297 , 19.3856
30.2439 , 19.4532
30.1587 , 19.585
30.1733 , 19.7822
30.1868 , 19.9799
30.0993 , 20.1114
31.0725 , 20.9583
31.8404 , 21.679
31.8444 , 21.8857
31.7486 , 22.0245
31.6522 , 22.1628
31.5552 , 22.3007
31.4576 , 22.4381
31.5217 , 22.692
31.4871 , 22.8764
31.4192 , 23.0372
31.4149 , 23.2455
31.4414 , 23.478
31.3386 , 23.615
31.2353 , 23.7515
31.1948 , 23.9363
31.185 , 24.1456
31.2684 , 24.4292
31.1615 , 24.5654
31.1167 , 24.751
31.0708 , 24.9366
31.3347 , 25.374
31.2237 , 25.5105
31.1121 , 25.6465
22.5118 , 18.7226
19.7641 , 16.5838
18.623 , 15.7653
18.554 , 15.8464
18.4847 , 15.9272
18.4452 , 16.0339
18.5555 , 16.2725
18.5443 , 16.4063
18.562 , 16.567
19.2624 , 17.3437
24.8419 , 22.5644
34.5343 , 31.6444
40.0649 , 37.0351
40.254 , 37.5369
40.119 , 37.7396
39.9539 , 37.9143
39.7592 , 38.0606
39.6215 , 38.2615
39.4542 , 38.434
39.3147 , 38.6338
39.2878 , 38.9458
39.2589 , 39.2583
39.0872 , 39.4292
38.9148 , 39.5994
37.7368 , 38.7373
30.6486 , 31.737
27.5224 , 28.7499
26.6808 , 28.1153
26.3387 , 27.9984
26.0526 , 27.9375
25.2788 , 27.346
24.6998 , 26.9547
24.3937 , 26.8549
24.1157 , 26.7827
23.9986 , 26.8877
23.881 , 26.9922
24.0795 , 27.457
24.1957 , 27.8335
24.4918 , 28.4236
27.2251 , 31.876
27.6544 , 32.6661
27.7173 , 33.0316
27.9821 , 33.6443
28.8528 , 35.0007
28.6998 , 35.1262
28.5463 , 35.2511
28.1668 , 35.0946
26.4945 , 33.3076
24.3926 , 30.9413
23.7894 , 30.4485
23.5094 , 30.3623
23.3767 , 30.4646
22.493 , 29.5792
20.8712 , 27.6965
20.5587 , 27.5309
20.2956 , 27.4274
20.0811 , 27.3867
19.9614 , 27.474
19.9348 , 27.6907
19.8835 , 27.8751
19.7848 , 27.9943
19.6854 , 28.1131
21.3409 , 30.7623
25.7378 , 37.4481
25.5742 , 37.56
25.4101 , 37.6712
25.1343 , 37.6155
22.8063 , 34.456
22.5461 , 34.3879
21.8294 , 33.6137
21.6826 , 33.7086
21.5353 , 33.8029
21.3876 , 33.8966
21.2395 , 33.9896
21.091 , 34.0819
21.2138 , 34.617
21.1663 , 34.8802
42.7488 , 71.1445
42.438 , 71.3303
42.1263 , 71.5148
25.3705 , 43.5025
22.8404 , 39.5598
22.3499 , 39.1035
22.1791 , 39.2006
22.0079 , 39.297
21.875 , 39.4626
21.7026 , 39.5577
21.6061 , 39.7926
21.527 , 40.0627
21.7275 , 40.8626
29.595 , 56.2495
29.4601 , 56.591
29.2495 , 56.7901
29.0014 , 56.9172
37.827 , 75.0456
40.5155 , 81.2597
40.2314 , 81.5792
39.875 , 81.7539
39.4484 , 81.783
38.7123 , 81.1601
38.3237 , 81.2559
36.0416 , 77.2896
4.50487 , 9.77158
4.39584 , 9.64555
4.33728 , 9.62816
4.29523 , 9.647
4.20477 , 9.55581
4.13113 , 9.5007
4.05806 , 9.44513
4.04807 , 9.53639
4.03736 , 9.62774
3.96469 , 9.57135
3.98348 , 9.73665
3.94096 , 9.75393
3.91318 , 9.80819
3.84103 , 9.75074
3.79845 , 9.7674
3.75579 , 9.78388
3.71307 , 9.80018
3.61424 , 9.66642
3.57203 , 9.6821
3.54343 , 9.73518
3.4874 , 9.7129
3.43163 , 9.69032
3.38932 , 9.7052
3.28182 , 9.53079
3.24021 , 9.54502
3.26199 , 9.74873
3.23195 , 9.80086
3.48582 , 10.7279
29.4143 , 91.8868
30.2159 , 95.8292
30.011 , 96.6477
29.9165 , 97.8488
29.6852 , 98.6295
29.5273 , 99.6786
29.0921 , 99.8065
28.6563 , 99.9325
28.1874 , 99.9411
27.6976 , 99.8704
27.1248 , 99.4886
26.6491 , 99.4514
26.1945 , 99.4894
25.63 , 99.0993
25.0988 , 98.8225
24.6287 , 98.7758
24.1309 , 98.6104
23.6444 , 98.4814
23.0861 , 98.0385
22.6491 , 98.0993
22.2209 , 98.1972
21.7229 , 97.9808
21.1594 , 97.4493
20.6841 , 97.3059
20.2349 , 97.2777
19.7784 , 97.2083
19.276 , 96.9014
18.8377 , 96.906
18.4073 , 96.948
17.9403 , 96.7914
17.4609 , 96.5539
17.0116 , 96.4716
16.577 , 96.466
16.1427 , 96.4585
15.6703 , 96.2122
15.2441 , 96.2402
14.7753 , 95.9895
14.3504 , 96.0135
13.9256 , 96.0356
13.4953 , 96.0162
13.0601 , 95.9553
12.6308 , 95.9321
12.2121 , 95.9863
11.7932 , 96.0386
11.501 , 97.1617
11.2399 , 98.6417
10.9314 , 99.8031
10.5125 , 100.009
10.2564 , 101.845
9.94998 , 103.322
9.5979
